date,open,high,low,close,volume,padding
1999-01-04,37.845,38.72,37.845,38.125,1473000.0,0
1999-01-05,38.25,38.75,38.25,38.44,733600.0,0
1999-01-06,38.69,39.19,38.44,38.47,1028600.0,0
1999-01-07,38.22,38.5,38.0,38.19,798000.0,0
1999-01-08,38.19,38.5,37.69,37.875,926000.0,0
1999-01-11,37.565,37.75,35.75,35.815,1635200.0,0
1999-01-12,36.25,36.47,35.94,36.315,1469600.0,0
1999-01-13,35.875,36.47,35.03,35.875,1097200.0,0
1999-01-14,35.69,36.155,35.53,35.53,666200.0,0
1999-01-15,35.53,35.75,35.47,35.655,582400.0,0
1999-01-19,35.75,37.22,35.69,37.0,1451800.0,0
1999-01-20,36.815,38.0,36.655,37.19,960400.0,0
1999-01-21,36.375,36.5,35.345,35.345,1150000.0,0
1999-01-22,35.0,35.19,35.0,35.0,944000.0,0
1999-01-25,34.75,36.19,34.75,35.905,924800.0,0
1999-01-26,36.03,36.03,34.875,35.905,1096000.0,0
1999-01-27,35.905,37.03,35.905,36.655,847600.0,0
1999-01-28,36.565,37.44,36.565,37.19,749000.0,0
1999-01-29,37.155,37.53,36.69,37.22,577200.0,0
1999-02-01,37.095,37.75,37.065,37.28,560400.0,0
1999-02-02,37.095,37.69,36.25,37.625,559600.0,0
1999-02-03,37.53,38.345,37.345,37.78,602200.0,0
1999-02-04,37.47,37.94,37.19,37.315,558400.0,0
1999-02-05,37.315,38.22,37.25,37.75,764200.0,0
1999-02-08,37.655,37.72,37.0,37.315,554400.0,0
1999-02-09,37.22,37.655,36.845,36.845,580400.0,0
1999-02-10,36.845,36.94,35.97,36.94,959800.0,0
1999-02-11,36.875,37.53,36.655,37.345,592000.0,0
1999-02-12,37.375,37.655,37.095,37.125,383200.0,0
1999-02-16,37.25,38.25,37.19,37.815,675000.0,0
1999-02-17,37.69,38.75,37.69,37.815,1282000.0,0
1999-02-18,37.815,38.655,37.815,38.0,716800.0,0
1999-02-19,37.69,38.845,37.69,38.53,520000.0,0
1999-02-22,38.405,40.0,38.405,39.845,1267000.0,0
1999-02-23,39.345,39.94,38.905,39.5,876400.0,0
1999-02-24,39.345,39.815,38.44,38.75,883800.0,0
1999-02-25,38.75,38.94,38.0,38.5,623200.0,0
1999-02-26,38.5,39.0,38.03,39.0,538800.0,0
1999-03-01,38.875,38.94,37.345,38.03,622000.0,0
1999-03-02,38.25,38.47,37.94,37.97,460800.0,0
1999-03-03,37.94,38.78,37.94,38.78,435200.0,0
1999-03-04,38.78,39.625,38.78,39.345,783600.0,0
1999-03-05,39.625,40.19,39.5,40.095,850400.0,0
1999-03-08,39.97,40.375,39.25,40.25,599000.0,0
1999-03-09,39.94,40.345,39.75,39.815,586800.0,0
1999-03-10,39.75,40.0,39.315,40.0,695600.0,0
1999-03-11,40.0,40.905,39.625,40.72,719000.0,0
1999-03-12,40.905,41.095,40.0,40.625,602600.0,0
1999-03-15,40.375,40.595,39.875,40.405,730200.0,0
1999-03-16,39.94,40.47,39.94,40.22,392800.0,0
1999-03-17,40.03,40.125,39.375,39.75,924400.0,0
1999-03-18,39.565,39.72,38.875,39.315,693600.0,0
1999-03-19,38.94,39.5,38.75,39.47,1059400.0,0
1999-03-22,39.375,39.75,38.72,39.28,875400.0,0
1999-03-23,39.095,39.315,38.78,39.0,595600.0,0
1999-03-24,38.94,39.44,38.5,38.565,522400.0,0
1999-03-25,38.75,39.405,38.69,39.405,1052600.0,0
