date,open,high,low,close,volume,padding
1999-01-04,18.875,19.75,18.5,18.5,493600.0,0
1999-01-05,18.5,18.815,17.875,17.875,462800.0,0
1999-01-06,18.47,18.94,17.75,18.22,499000.0,0
1999-01-07,17.94,18.25,17.44,17.69,301800.0,0
1999-01-08,17.5,18.5,17.5,18.25,445600.0,0
1999-01-11,18.44,19.125,18.44,18.875,1431600.0,0
1999-01-12,19.0,19.0,17.5,17.595,774200.0,0
1999-01-13,15.315,16.875,15.315,16.25,1030400.0,0
1999-01-14,16.44,16.44,14.5,15.065,1642200.0,0
1999-01-15,15.5,16.875,15.0,16.875,736000.0,0
1999-01-19,17.875,17.94,16.22,16.405,1838400.0,0
1999-01-20,16.375,16.5,15.75,15.75,517400.0,0
1999-01-21,15.69,15.94,14.315,14.405,1492600.0,0
1999-01-22,14.375,15.065,13.565,13.565,1575400.0,0
1999-01-25,14.25,14.75,13.625,13.78,429800.0,0
1999-01-26,13.815,13.875,13.125,13.565,633600.0,0
1999-01-27,13.75,14.25,13.375,14.25,884200.0,0
1999-01-28,14.5,15.44,14.375,14.875,821800.0,0
1999-01-29,15.0,15.75,14.875,15.0,484400.0,0
1999-02-01,14.75,14.75,13.625,13.815,1193600.0,0
1999-02-02,14.065,14.065,10.75,11.315,3341400.0,0
1999-02-03,12.75,14.19,12.5,13.875,3891600.0,0
1999-02-04,14.125,14.375,13.315,13.53,2593600.0,0
1999-02-05,13.5,13.75,13.25,13.72,1321200.0,0
1999-02-08,13.875,13.875,13.53,13.655,674800.0,0
1999-02-09,13.5,13.69,13.25,13.625,485600.0,0
1999-02-10,13.565,14.565,13.5,14.375,653400.0,0
1999-02-11,14.5,14.625,14.125,14.565,756400.0,0
1999-02-12,14.47,14.565,13.875,13.875,336600.0,0
1999-02-16,14.0,14.0,13.625,13.75,708600.0,0
1999-02-17,13.69,14.0,13.625,13.625,309600.0,0
1999-02-18,13.78,13.815,13.22,13.28,733400.0,0
1999-02-19,13.28,13.375,12.94,13.155,455000.0,0
1999-02-22,13.19,15.565,12.94,14.94,1561400.0,0
1999-02-23,15.125,15.875,14.94,15.375,886200.0,0
1999-02-24,15.25,15.375,14.875,15.03,444800.0,0
1999-02-25,14.815,15.125,14.03,14.345,248400.0,0
1999-02-26,14.315,14.375,13.845,14.03,328200.0,0
1999-03-01,14.25,14.25,13.845,13.875,447400.0,0
1999-03-02,14.0,14.0,13.375,13.44,476000.0,0
1999-03-03,13.44,13.44,12.595,13.25,330600.0,0
1999-03-04,13.22,13.315,12.375,12.53,1057800.0,0
1999-03-05,12.75,13.095,12.315,12.565,876800.0,0
1999-03-08,13.0,13.065,11.94,12.095,844000.0,0
1999-03-09,12.095,12.095,11.6,11.72,967200.0,0
1999-03-10,11.565,12.125,11.125,11.375,752200.0,0
1999-03-11,11.69,12.625,11.69,12.44,519400.0,0
1999-03-12,12.375,12.565,11.94,12.125,323600.0,0
1999-03-15,12.5,12.5,11.75,12.03,201600.0,0
1999-03-16,11.875,12.125,11.44,11.53,746800.0,0
1999-03-17,11.5,11.565,10.69,11.315,1308800.0,0
1999-03-18,11.345,11.5,10.47,10.75,1040000.0,0
1999-03-19,10.75,10.75,10.25,10.315,751000.0,0
1999-03-22,10.28,11.315,10.28,11.315,999800.0,0
1999-03-23,11.315,11.44,10.815,11.19,674600.0,0
1999-03-24,11.28,11.28,10.75,10.845,104800.0,0
1999-03-25,11.0,11.0,10.75,10.905,184000.0,0
1999-03-26,10.815,11.125,10.69,10.905,247200.0,0
1999-03-29,10.94,10.94,10.44,10.53,819600.0,0
1999-03-30,10.5,10.625,9.94,10.19,311400.0,0
1999-03-31,10.125,10.25,9.75,10.03,430800.0,0
1999-04-01,10.065,10.065,9.875,10.03,226800.0,0
1999-04-05,10.03,10.03,9.405,9.565,475800.0,0
1999-04-06,9.375,9.69,9.375,9.545,644800.0,0
1999-04-07,9.53,9.565,9.375,9.53,207000.0,0
1999-04-08,9.5,10.565,9.5,10.565,492800.0,0
1999-04-09,10.565,10.565,9.815,10.125,288400.0,0
1999-04-12,10.25,12.565,10.25,12.125,3315000.0,0
1999-04-13,12.25,13.25,12.125,12.94,1308600.0,0
1999-04-14,13.44,13.44,11.5,11.625,295200.0,0
1999-04-15,11.53,11.75,10.75,10.765,440000.0,0
1999-04-16,10.78,11.19,10.75,10.94,543600.0,0
1999-04-19,11.0,11.065,10.25,10.265,270400.0,0
1999-04-20,10.5,10.625,9.875,10.315,559600.0,0
1999-04-21,10.315,10.72,9.94,10.625,1027800.0,0
1999-04-22,10.315,10.315,8.815,8.845,4565000.0,0
1999-04-23,8.905,9.065,8.625,8.815,1945800.0,0
1999-04-26,8.94,9.315,8.815,9.095,1923000.0,0
1999-04-27,9.125,9.25,9.095,9.22,954200.0,0
1999-04-28,9.25,9.25,8.815,8.875,333000.0,0
1999-04-29,8.94,9.125,8.375,8.625,347400.0,0
1999-04-30,8.75,9.065,8.72,9.03,174800.0,0
1999-05-03,9.125,10.125,9.125,9.875,921800.0,0
1999-05-04,9.94,10.0,9.72,9.815,255400.0,0
1999-05-05,9.94,9.94,9.44,9.5,259200.0,0
1999-05-06,10.065,10.19,9.125,9.125,656400.0,0
1999-05-07,9.25,9.5,9.25,9.44,398000.0,0
1999-05-10,9.75,9.815,9.19,9.375,310400.0,0
1999-05-11,9.44,10.065,9.25,10.065,610800.0,0
1999-05-12,10.125,10.72,10.03,10.44,679000.0,0
1999-05-13,10.565,12.065,10.565,12.065,861800.0,0
1999-05-14,11.5,11.875,11.065,11.69,1202200.0,0
1999-05-17,11.69,11.69,11.19,11.565,349400.0,0
1999-05-18,11.44,11.5,11.19,11.405,302000.0,0
1999-05-19,11.375,11.5,11.19,11.47,327400.0,0
1999-05-20,11.5,12.065,11.44,12.065,881800.0,0
1999-05-21,12.125,13.095,12.0,13.0,1613600.0,0
