date,open,high,low,close,volume,padding
1999-01-04,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-05,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-06,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-07,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-08,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-11,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-12,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-13,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-14,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-15,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-19,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-20,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-21,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-22,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-25,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-26,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-27,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-28,29.1,30.0,29.0,29.3,49466000.0,1
1999-01-29,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-01,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-02,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-03,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-04,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-05,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-08,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-09,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-10,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-11,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-12,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-16,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-17,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-18,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-19,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-22,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-23,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-24,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-25,29.1,30.0,29.0,29.3,49466000.0,1
1999-02-26,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-01,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-02,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-03,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-04,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-05,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-08,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-09,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-10,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-11,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-12,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-15,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-16,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-17,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-18,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-19,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-22,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-23,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-24,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-25,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-26,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-29,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-30,29.1,30.0,29.0,29.3,49466000.0,1
1999-03-31,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-01,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-05,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-06,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-07,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-08,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-09,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-12,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-13,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-14,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-15,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-16,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-19,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-20,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-21,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-22,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-23,29.1,30.0,29.0,29.3,49466000.0,1
1999-04-26,29.1,30.0,29.0,29.3,49466000.0,1
